date,pm25_mean,pm25_std,sensor_count,temp_avg,temp_min,temp_max,precipitation,snow,wind_speed,wpgt,pressure,wpgt_missing,temp_range,is_rainy,wind_calm,high_pressure,co_mean,no2_mean,o3_mean,pm10_mean,so2_mean
2020-06-06,9.806463798530956,0.0,0,9.4,5.2,12.1,1.5,0.0,22.5,51.8,999.1,0,6.9,1,0,0,10.55,10.55,10.361904761904762,10.55,10.55
2020-06-07,9.805771248688352,0.0,0,11.4,7.0,15.5,9.9,0.0,12.4,27.8,1008.3,0,8.5,1,0,0,13.56,13.56,13.262857142857142,13.56,13.56
2020-06-08,9.805078698845753,0.0,0,11.0,8.1,13.9,2.0,0.0,13.8,29.6,1018.5,0,5.800000000000001,1,0,0,17.3,17.3,17.1,17.3,17.3
2020-06-09,9.804386149003149,0.0,0,11.8,7.9,15.7,0.0,0.0,6.2,18.5,1020.4,0,7.799999999999999,0,0,1,15.6,15.6,15.599999999999998,15.6,15.6
2020-06-10,9.803693599160546,0.0,0,11.8,10.5,13.2,0.0,0.0,8.7,22.2,1015.6,0,2.6999999999999997,0,0,0,18.1,18.1,17.90952380952381,18.1,18.1
2020-06-11,9.803001049317944,0.0,0,12.9,9.9,16.4,5.1,0.0,17.0,37.0,1011.8,0,6.499999999999998,1,0,0,19.95,19.95,19.87619047619048,19.95,19.95
2020-06-12,9.80230849947534,0.0,0,14.9,11.3,18.3,0.8,0.0,17.8,38.9,1006.1,0,7.0,1,0,0,16.85,16.85,16.81904761904762,16.85,16.85
2020-06-13,9.80161594963274,0.0,0,16.7,13.0,20.7,2.3,0.0,14.1,37.0,1008.5,0,7.699999999999999,1,0,0,13.55,13.55,13.395238095238096,13.55,13.55
2020-06-14,9.800923399790136,0.0,0,16.5,12.3,20.3,1.5,0.0,10.7,27.8,1013.9,0,8.0,1,0,0,13.1,13.1,12.928571428571429,13.1,13.1
2020-06-15,9.800230849947534,0.0,0,16.4,11.1,21.3,0.0,0.0,8.6,22.2,1016.2,0,10.2,0,0,0,11.565,11.565,11.482380952380952,11.565,11.565
2020-06-16,9.799538300104931,0.0,0,16.3,12.6,20.0,1.0,0.0,8.9,22.2,1014.4,0,7.4,1,0,0,20.75,20.75,20.290476190476188,20.75,20.75
2020-06-17,9.79884575026233,0.0,0,16.0,11.9,19.9,0.3,0.0,7.2,22.2,1012.7,0,7.999999999999998,1,0,0,16.490000000000002,16.490000000000002,16.175238095238097,16.490000000000002,16.490000000000002
2020-06-18,9.798153200419728,0.0,0,14.8,13.0,17.3,11.2,0.0,10.2,27.8,1010.2,0,4.300000000000001,1,0,0,7.475,7.475,7.452380952380952,7.475,7.475
2020-06-19,9.797460650577126,0.0,0,14.4,12.5,16.9,9.9,0.0,15.7,37.0,1013.8,0,4.399999999999999,1,0,0,7.484999999999999,7.484999999999999,7.518095238095237,7.484999999999999,7.484999999999999
2020-06-20,9.796768100734525,0.0,0,15.2,11.0,19.3,0.5,0.0,12.8,29.6,1019.2,0,8.3,1,0,0,8.705,8.705,8.651904761904762,8.705,8.705
2020-06-21,9.79607555089192,0.0,0,16.0,12.8,19.7,0.5,0.0,17.3,38.9,1017.0,0,6.899999999999999,1,0,0,10.989999999999998,10.989999999999998,11.095238095238097,10.989999999999998,10.989999999999998
2020-06-22,9.795383001049318,0.0,0,14.9,8.2,20.7,0.5,0.0,13.6,31.5,1024.4,0,12.5,1,0,1,13.95,13.95,13.947619047619046,13.95,13.95
2020-06-23,9.794690451206716,0.0,0,18.9,11.5,25.6,0.0,0.0,11.4,27.8,1023.8,0,14.1,0,0,1,25.85,25.85,25.48095238095238,25.85,25.85
2020-06-24,9.793997901364111,0.0,0,22.1,15.4,29.3,0.0,0.0,14.7,35.2,1020.5,0,13.9,0,0,1,27.05,27.05,26.923809523809524,27.05,27.05
2020-06-25,9.79330535152151,0.0,0,23.0,16.5,29.8,0.0,0.0,15.2,35.2,1016.0,0,13.3,0,0,0,22.05,22.05,21.97142857142857,22.05,22.05
2020-06-26,9.792612801678908,0.0,0,20.7,16.6,25.7,0.0,0.0,12.7,35.2,1009.3,0,9.099999999999998,0,0,0,9.185,9.185,9.266666666666666,9.185,9.185
2020-06-27,9.791920251836306,0.0,0,16.2,13.9,18.8,3.3,0.0,19.7,51.8,1005.5,0,4.9,1,0,0,7.045,7.045,7.065238095238096,7.045,7.045
2020-06-28,9.791227701993703,0.0,0,14.9,11.1,18.4,0.8,0.0,24.3,53.7,1009.2,0,7.299999999999999,1,0,0,9.295,9.295,9.286190476190477,9.295,9.295
2020-06-29,9.790535152151104,0.0,0,14.3,10.4,17.9,1.8,0.0,25.0,55.5,1009.6,0,7.499999999999998,1,0,0,11.3,11.3,11.285714285714286,11.3,11.3
2020-06-30,9.7898426023085,0.0,0,14.5,10.7,17.5,0.0,0.0,16.8,33.3,1007.3,0,6.800000000000001,0,0,0,10.195,10.195,10.013809523809524,10.195,10.195
2020-07-01,9.789150052465898,0.0,0,16.5,13.6,19.5,0.5,0.0,17.7,37.0,1005.4,0,5.9,1,0,0,14.1,14.1,13.714285714285714,14.1,14.1
2020-07-02,9.788457502623295,0.0,0,15.2,10.6,19.0,2.0,0.0,14.1,31.5,1010.7,0,8.4,1,0,0,13.2,13.2,13.052380952380954,13.2,13.2
2020-07-03,9.787764952780693,0.0,0,14.8,10.3,19.0,2.3,0.0,21.2,50.0,1015.5,0,8.7,1,0,0,7.885,7.885,7.855714285714286,7.885,7.885
2020-07-04,9.78707240293809,0.0,0,17.1,14.6,19.7,3.0,0.0,26.1,50.0,1011.1,0,5.1,1,0,0,6.37,6.37,6.3638095238095245,6.37,6.37
2020-07-05,9.786379853095488,0.0,0,17.2,12.4,19.6,0.0,0.0,29.1,51.8,1010.7,0,7.200000000000001,0,0,0,9.0,9.0,9.0,9.0,9.0
2020-07-06,9.785687303252883,0.0,0,14.2,9.1,18.6,0.0,0.0,20.4,40.8,1018.3,0,9.500000000000002,0,0,0,16.45,16.45,16.204761904761906,16.45,16.45
2020-07-07,9.784994753410285,0.0,0,14.1,9.1,18.2,0.0,0.0,12.3,33.3,1020.2,0,9.1,0,0,1,13.89,13.89,13.637142857142855,13.89,13.89
2020-07-08,9.78430220356768,0.0,0,15.4,13.4,17.5,7.9,0.0,13.3,25.9,1014.7,0,4.1,1,0,0,9.2,9.2,9.047619047619047,9.2,9.2
2020-07-09,9.78360965372508,0.0,0,16.2,14.1,18.4,2.5,0.0,16.7,35.2,1012.1,0,4.299999999999999,1,0,0,13.9,13.9,13.504761904761905,13.9,13.9
2020-07-10,9.782917103882475,0.0,0,14.1,11.5,16.9,2.8,0.0,17.0,35.2,1017.1,0,5.399999999999999,1,0,0,19.94,19.94,19.360952380952384,19.94,19.94
2020-07-11,9.782224554039876,0.0,0,13.4,7.9,18.1,0.0,0.0,11.9,27.8,1026.2,0,10.2,0,0,1,18.165,18.165,17.753809523809522,18.165,18.165
2020-07-12,9.781532004197272,0.0,0,15.6,9.1,21.3,0.0,0.0,6.4,20.4,1028.3,0,12.2,0,0,1,18.1,18.1,17.81904761904762,18.1,18.1
2020-07-13,9.78083945435467,0.0,0,16.6,10.2,22.5,0.0,0.0,12.8,33.3,1023.4,0,12.3,0,0,1,18.8,18.8,18.495238095238093,18.8,18.8
2020-07-14,9.780146904512067,0.0,0,15.8,13.6,18.4,1.3,0.0,11.3,27.8,1016.6,0,4.799999999999999,1,0,0,20.0,20.0,19.933333333333334,20.0,20.0
2020-07-15,9.779454354669465,0.0,0,14.5,10.8,17.3,0.0,0.0,10.3,24.1,1015.9,0,6.5,0,0,0,15.5,15.5,15.41904761904762,15.5,15.5
2020-07-16,9.778761804826862,0.0,0,16.8,13.1,20.9,0.0,0.0,13.4,29.6,1019.4,0,7.799999999999999,0,0,0,18.1,18.1,17.90952380952381,18.1,18.1
2020-07-17,9.77806925498426,0.0,0,19.7,14.7,25.1,0.0,0.0,10.5,29.6,1020.5,0,10.400000000000002,0,0,1,15.0,15.0,14.97142857142857,15.0,15.0
2020-07-18,9.777376705141656,0.0,0,17.8,12.4,23.0,0.0,0.0,13.2,31.5,1018.5,0,10.6,0,0,0,11.515,11.515,11.31095238095238,11.515,11.515
2020-07-19,9.776684155299057,0.0,0,15.9,13.4,18.4,0.3,0.0,9.9,24.1,1017.7,0,4.999999999999998,1,0,0,21.15,21.15,20.923809523809524,21.15,21.15
2020-07-20,9.775991605456454,0.0,0,14.9,9.7,20.1,0.5,0.0,11.2,25.9,1022.9,0,10.400000000000002,1,0,1,24.0,24.0,23.904761904761905,24.0,24.0
2020-07-21,9.775299055613852,0.0,0,14.6,9.1,19.4,0.0,0.0,8.6,22.2,1026.0,0,10.3,0,0,1,16.65,16.65,16.623809523809523,16.65,16.65
2020-07-22,9.77460650577125,0.0,0,17.1,11.2,22.6,0.0,0.0,10.3,29.6,1023.6,0,11.400000000000002,0,0,1,16.0,16.0,16.0,16.0,16.0
2020-07-23,9.773913955928649,0.0,0,17.0,11.2,22.3,0.0,0.0,14.6,35.2,1016.4,0,11.1,0,0,0,13.35,13.35,13.280952380952382,13.35,13.35
2020-07-24,9.773221406086044,0.0,0,18.1,13.7,22.8,0.0,0.0,14.0,31.5,1012.4,0,9.1,0,0,0,8.825,8.825,8.777142857142858,8.825,8.825
2020-07-25,9.772528856243442,0.0,0,17.4,15.2,19.7,0.0,0.0,17.8,38.9,1007.8,0,4.5,0,0,0,8.705,8.705,8.619523809523809,8.705,8.705
2020-07-26,9.77183630640084,0.0,0,16.4,12.0,20.4,7.6,0.0,18.5,42.6,1009.8,0,8.399999999999999,1,0,0,9.09,9.09,9.085714285714284,9.09,9.09
2020-07-27,9.771143756558237,0.0,0,16.8,14.2,19.6,2.5,0.0,19.4,48.2,1007.9,0,5.400000000000002,1,0,0,10.045,10.045,9.961428571428572,10.045,10.045
2020-07-28,9.770451206715634,0.0,0,15.4,11.2,19.0,2.3,0.0,17.7,40.8,1013.6,0,7.800000000000001,1,0,0,17.035,17.035,16.684285714285714,17.035,17.035
2020-07-29,9.769758656873032,0.0,0,15.1,8.4,20.6,0.0,0.0,10.5,27.8,1020.1,0,12.2,0,0,1,14.41,14.41,14.177142857142858,14.41,14.41
2020-07-30,9.76906610703043,0.0,0,19.2,12.4,26.0,0.0,0.0,9.6,25.9,1018.5,0,13.6,0,0,0,24.75,24.75,24.071428571428573,24.75,24.75
2020-07-31,9.768373557187829,0.0,0,23.5,15.7,31.9,0.0,0.0,15.1,37.0,1012.3,0,16.2,0,0,0,16.5,16.5,16.095238095238095,16.5,16.5
2020-08-01,9.767681007345226,0.0,0,19.3,15.2,23.5,0.0,0.0,15.5,33.3,1014.8,0,8.3,0,0,0,10.5,10.5,10.30952380952381,10.5,10.5
2020-08-02,9.766988457502624,0.0,0,16.4,11.1,21.3,0.0,0.0,14.3,33.3,1016.2,0,10.2,0,0,0,16.05,16.05,15.69047619047619,16.05,16.05
2020-08-03,9.76629590766002,0.0,0,15.8,11.9,19.8,0.0,0.0,12.3,31.5,1015.6,0,7.9,0,0,0,12.25,12.25,12.166666666666666,12.25,12.25
2020-08-04,9.76560335781742,0.0,0,15.9,10.4,20.8,0.0,0.0,12.5,37.0,1016.0,0,10.4,0,0,0,,,,,
2020-08-05,9.764910807974816,0.0,0,18.4,14.1,23.0,0.0,0.0,19.2,42.6,1012.9,0,8.9,0,0,0,10.5,10.5,10.285714285714286,10.5,10.5
2020-08-06,9.764218258132214,0.0,0,20.6,16.3,25.9,0.0,0.0,12.2,25.9,1016.8,0,9.599999999999998,0,0,0,32.3,32.3,31.48095238095238,32.3,32.3
2020-08-07,9.763525708289611,0.0,0,24.2,15.7,33.0,0.0,0.0,8.6,25.9,1018.2,0,17.3,0,0,0,36.5,36.5,35.99523809523809,36.5,36.5
2020-08-08,9.762833158447007,0.0,0,24.8,19.0,31.7,0.0,0.0,12.7,31.5,1018.9,0,12.7,0,0,0,20.4,20.4,20.49047619047619,20.4,20.4
2020-08-09,9.762140608604408,0.0,0,23.4,17.1,31.2,0.0,0.0,16.6,35.2,1017.7,0,14.099999999999998,0,0,0,27.15,27.15,27.185714285714283,27.15,27.15
2020-08-10,9.761448058761804,0.0,0,24.4,18.9,31.4,0.0,0.0,14.7,35.2,1014.2,0,12.5,0,0,0,41.8,41.8,41.67142857142857,41.8,41.8
2020-08-11,9.760755508919203,0.0,0,25.0,19.2,31.7,0.0,0.0,9.0,25.9,1014.6,0,12.5,0,0,0,40.3,40.3,40.36666666666667,40.3,40.3
2020-08-12,9.7600629590766,0.0,0,25.3,19.5,32.0,0.0,0.0,10.1,29.6,1013.4,0,12.5,0,0,0,34.25,34.25,34.51428571428571,34.25,34.25
2020-08-13,9.759370409233998,0.0,0,21.5,18.4,25.3,0.5,0.0,11.5,29.6,1012.4,0,6.900000000000002,1,0,0,19.95,19.95,19.857142857142858,19.95,19.95
2020-08-14,9.758677859391396,0.0,0,18.8,16.7,21.7,2.8,0.0,11.9,24.1,1013.0,0,5.0,1,0,0,23.0,23.0,22.67142857142857,23.0,23.0
2020-08-15,9.757985309548792,0.0,0,18.7,16.5,21.9,0.8,0.0,10.9,24.1,1014.5,0,5.399999999999999,1,0,0,31.45,31.45,31.23333333333333,31.45,31.45
2020-08-16,9.757292759706193,0.0,0,19.3,16.7,22.9,0.0,0.0,8.3,20.4,1011.0,0,6.199999999999999,0,0,0,24.1,24.1,24.0,24.1,24.1
2020-08-17,9.756600209863588,0.0,0,17.2,14.6,19.9,0.8,0.0,9.6,24.1,1008.2,0,5.299999999999999,1,0,0,6.35,6.35,6.329523809523811,6.35,6.35
2020-08-18,9.755907660020986,0.0,0,17.3,14.5,20.7,3.3,0.0,13.4,29.6,1008.9,0,6.199999999999999,1,0,0,10.675,10.675,10.511904761904765,10.675,10.675
2020-08-19,9.755215110178383,0.0,0,17.6,15.3,19.4,3.3,0.0,14.4,37.0,1004.0,0,4.099999999999998,1,0,0,11.85,11.85,11.890476190476187,11.85,11.85
2020-08-20,9.754522560335785,0.0,0,19.1,15.9,22.5,13.2,0.0,15.7,35.2,1002.5,0,6.6,1,0,0,8.83,8.83,9.066666666666666,8.83,8.83
2020-08-21,9.75383001049318,0.0,0,18.9,16.3,21.8,0.0,0.0,28.0,63.0,1003.2,0,5.5,0,0,0,8.115,8.115,8.271428571428572,8.115,8.115
2020-08-22,9.753137460650578,0.0,0,17.1,14.4,20.3,0.0,0.0,23.6,48.2,1011.3,0,5.9,0,0,0,7.479999999999999,7.479999999999999,7.465238095238096,7.479999999999999,7.479999999999999
2020-08-23,9.752444910807975,0.0,0,16.0,12.6,19.7,0.3,0.0,18.8,33.3,1015.7,0,7.1,1,0,0,10.575,10.575,10.45,10.575,10.575
2020-08-24,9.751752360965371,0.0,0,15.2,11.1,19.0,0.0,0.0,13.4,27.8,1015.5,0,7.9,0,0,0,7.125,7.125,7.059523809523809,7.125,7.125
2020-08-25,9.75105981112277,0.0,0,16.8,15.4,19.8,11.4,0.0,28.6,68.5,1002.8,0,4.4,1,0,0,,,,,
2020-08-26,9.750367261280168,0.0,0,16.7,13.7,20.2,3.0,0.0,27.9,63.0,1010.6,0,6.5,1,0,0,20.2,20.2,20.2,20.2,20.2
2020-08-27,9.749674711437564,0.0,0,14.2,11.6,16.8,0.0,0.0,9.3,24.1,1012.2,0,5.200000000000001,0,0,0,24.7,24.7,24.7,24.7,24.7
2020-08-28,9.748982161594965,0.0,0,13.1,11.6,15.2,11.7,0.0,11.6,42.6,1001.1,0,3.6,1,0,0,22.7,22.7,22.7,22.7,22.7
2020-08-29,9.74828961175236,0.0,0,11.8,10.5,14.2,6.9,0.0,26.5,48.2,1007.8,0,3.6999999999999993,1,0,0,18.0,18.0,18.0,18.0,18.0
2020-08-30,9.747597061909758,0.0,0,12.3,10.0,15.3,0.5,0.0,20.9,42.6,1016.9,0,5.300000000000001,1,0,0,19.4,19.4,18.857142857142858,19.4,19.4
2020-08-31,9.746904512067156,0.0,0,12.1,8.4,16.0,0.0,0.0,7.2,18.5,1022.0,0,7.6,0,0,1,26.05,26.05,25.45714285714286,26.05,26.05
2020-09-01,9.746211962224557,0.0,0,13.1,8.8,17.3,0.0,0.0,5.4,16.7,1021.1,0,8.5,0,0,1,22.5,22.5,22.3,22.5,22.5
2020-09-02,9.745519412381952,0.0,0,14.2,10.4,18.2,0.0,0.0,10.0,27.8,1019.2,0,7.799999999999999,0,0,0,11.45,11.45,11.32857142857143,11.45,11.45
2020-09-03,9.74482686253935,0.0,0,17.0,14.4,19.7,1.0,0.0,20.2,40.8,1015.8,0,5.299999999999999,1,0,0,8.0,8.0,7.952380952380952,8.0,8.0
2020-09-04,9.744134312696747,0.0,0,14.3,10.9,17.8,1.5,0.0,14.2,33.3,1020.7,0,6.9,1,0,1,16.6,16.6,16.33809523809524,16.6,16.6
2020-09-05,9.743441762854143,0.0,0,12.8,9.3,16.1,0.5,0.0,13.2,31.5,1021.1,0,6.800000000000001,1,0,1,18.57,18.57,18.12095238095238,18.57,18.57
2020-09-06,9.742749213011544,0.0,0,12.8,8.0,17.5,0.0,0.0,9.3,24.1,1020.9,0,9.5,0,0,1,16.85,16.85,16.542857142857144,16.85,16.85
2020-09-07,9.74205666316894,0.0,0,13.9,9.5,17.6,0.0,0.0,12.0,31.5,1023.1,0,8.100000000000001,0,0,1,11.77,11.77,11.563809523809525,11.77,11.77
2020-09-08,9.741364113326338,0.0,0,17.5,13.7,21.9,0.0,0.0,14.4,29.6,1024.4,0,8.2,0,0,1,14.835,14.835,14.474761904761904,14.835,14.835
2020-09-09,9.740671563483737,0.0,0,16.7,13.0,20.4,0.0,0.0,13.2,27.8,1023.3,0,7.399999999999999,0,0,1,21.65,21.65,21.2,21.65,21.65
2020-09-10,9.739979013641133,0.0,0,13.1,8.8,17.7,0.0,0.0,8.4,20.4,1023.4,0,8.899999999999999,0,0,1,23.9,23.9,23.5,23.9,23.9
2020-09-11,9.739286463798532,0.0,0,13.5,8.8,18.5,0.0,0.0,11.0,33.3,1017.2,0,9.7,0,0,0,8.545,8.545,8.543809523809523,8.545,8.545
2020-09-12,9.73859391395593,0.0,0,14.6,10.6,19.1,0.3,0.0,13.0,29.6,1019.2,0,8.500000000000002,1,0,0,9.63,9.63,9.56952380952381,9.63,9.63
2020-09-13,9.737901364113329,0.0,0,16.7,12.2,22.3,0.0,0.0,13.2,31.5,1023.3,0,10.1,0,0,1,15.85,15.85,15.604761904761904,15.85,15.85
2020-09-14,9.737208814270724,0.0,0,18.7,12.0,26.2,0.0,0.0,8.8,24.1,1021.9,0,14.2,0,0,1,43.7,43.7,43.26190476190476,43.7,43.7
2020-09-15,9.736516264428122,0.0,0,20.9,15.6,27.5,0.0,0.0,9.7,25.9,1018.3,0,11.9,0,0,0,32.9,32.9,32.96666666666666,32.9,32.9
2020-09-16,9.73582371458552,0.0,0,19.3,15.2,23.8,0.0,0.0,13.9,31.5,1023.2,0,8.600000000000001,0,0,1,18.4,18.4,18.51904761904762,18.4,18.4
2020-09-17,9.735131164742915,0.0,0,15.1,11.9,19.5,0.0,0.0,16.4,33.3,1028.5,0,7.6,0,0,1,19.45,19.45,19.366666666666667,19.45,19.45
2020-09-18,9.734438614900316,0.0,0,14.7,10.5,19.5,0.0,0.0,17.7,37.0,1023.1,0,9.0,0,0,1,18.7,18.7,18.761904761904763,18.7,18.7
2020-09-19,9.733746065057712,0.0,0,16.6,12.8,21.5,0.0,0.0,19.6,38.9,1017.6,0,8.7,0,0,0,17.35,17.35,17.433333333333334,17.35,17.35
2020-09-20,9.73305351521511,0.0,0,17.0,13.5,22.3,0.0,0.0,16.7,33.3,1018.4,0,8.8,0,0,0,27.85,27.85,27.514285714285712,27.85,27.85
2020-09-21,9.732360965372507,0.0,0,16.0,10.9,22.3,0.0,0.0,8.5,22.2,1017.7,0,11.4,0,0,0,31.05,31.05,30.990476190476187,31.05,31.05
2020-09-22,9.731668415529906,0.0,0,17.3,13.2,22.5,0.0,0.0,11.6,37.0,1010.0,0,9.3,0,0,0,14.8,14.8,14.842857142857142,14.8,14.8
2020-09-23,9.730975865687304,0.0,0,14.9,10.9,16.9,1.0,0.0,15.1,31.5,1000.9,0,5.999999999999998,1,0,0,10.45,10.45,10.195238095238096,10.45,10.45
2020-09-24,9.730283315844702,0.0,0,10.7,8.0,14.0,7.1,0.0,15.4,38.9,996.7,0,6.0,1,0,0,15.225,15.225,14.878571428571428,15.225,15.225
2020-09-25,9.7295907660021,0.0,0,9.2,7.2,11.9,3.3,0.0,25.9,64.8,1000.9,0,4.7,1,0,0,10.285,10.285,10.15095238095238,10.285,10.285
2020-09-26,9.728898216159497,0.0,0,8.3,5.7,10.1,0.3,0.0,26.9,51.8,1010.5,0,4.4,1,0,0,9.98,9.98,9.92190476190476,9.98,9.98
2020-09-27,9.728205666316894,0.0,0,10.7,8.6,13.1,0.0,0.0,26.2,48.2,1011.6,0,4.5,0,0,0,18.335,18.335,17.92238095238095,18.335,18.335
2020-09-28,9.727513116474292,0.0,0,11.9,8.6,16.0,0.0,0.0,13.7,29.6,1013.4,0,7.4,0,0,0,19.15,19.15,18.86190476190476,19.15,19.15
2020-09-29,9.72682056663169,0.0,0,13.7,11.6,16.3,1.8,0.0,8.9,24.1,1015.1,0,4.700000000000001,1,0,0,15.75,15.75,15.566666666666668,15.75,15.75
2020-09-30,9.726128016789088,0.0,0,13.2,10.0,16.1,0.3,0.0,14.5,37.0,1008.3,0,6.100000000000001,1,0,0,15.09,15.09,14.737142857142858,15.09,15.09
2020-10-01,9.725435466946484,0.0,0,11.4,9.7,13.4,3.3,0.0,11.8,29.6,998.0,0,3.700000000000001,1,0,0,16.745,16.745,16.275714285714287,16.745,16.745
2020-10-02,9.724742917103882,0.0,0,11.3,10.1,12.0,3.6,0.0,19.8,40.8,988.7,0,1.9000000000000004,1,0,0,12.06,12.06,11.786666666666669,12.06,12.06
2020-10-03,9.72405036726128,0.0,0,12.4,10.9,13.3,30.0,0.0,14.1,38.9,986.2,0,2.4000000000000004,1,0,0,14.0,14.0,14.0,14.0,14.0
2020-10-04,9.72335781741868,0.0,0,9.5,8.9,10.6,30.5,0.0,19.8,42.6,982.0,0,1.6999999999999993,1,0,0,13.19,13.19,12.88952380952381,13.19,13.19
2020-10-05,9.722665267576076,0.0,0,11.2,8.2,14.3,5.1,0.0,17.4,37.0,994.2,0,6.100000000000001,1,0,0,9.905,9.905,9.724285714285717,9.905,9.905
2020-10-06,9.721972717733474,0.0,0,11.9,10.3,14.1,3.3,0.0,20.4,46.3,998.0,0,3.799999999999999,1,0,0,13.695,13.695,13.347142857142858,13.695,13.695
2020-10-07,9.721280167890871,0.0,0,11.4,9.3,14.2,0.0,0.0,17.4,40.8,1012.0,0,4.899999999999999,0,0,0,12.045,12.045,11.785238095238096,12.045,12.045
2020-10-08,9.720587618048269,0.0,0,13.6,9.0,16.0,3.6,0.0,18.9,46.3,1011.5,0,7.0,1,0,0,21.24,21.24,20.58,21.24,21.24
2020-10-09,9.719895068205666,0.0,0,8.5,5.9,12.1,0.5,0.0,10.8,35.2,1018.7,0,6.199999999999999,1,0,0,25.0,25.0,25.0,25.0,25.0
2020-10-10,9.719202518363064,0.0,0,7.8,4.4,11.4,1.8,0.0,16.0,40.8,1022.0,0,7.0,1,0,1,25.4,25.4,25.4,25.4,25.4
2020-10-11,9.71850996852046,0.0,0,8.6,6.5,11.8,0.0,0.0,13.5,33.3,1024.8,0,5.300000000000001,0,0,1,20.625,20.625,20.035714285714285,20.625,20.625
2020-10-12,9.71781741867786,0.0,0,8.2,5.5,10.6,0.0,0.0,7.9,22.2,1020.0,0,5.1,0,0,0,14.37,14.37,14.14548387096774,14.37,14.37
2020-10-13,9.717124868835256,0.0,0,7.6,5.8,8.7,3.8,0.0,13.5,29.6,1010.6,0,2.8999999999999995,1,0,0,15.97,15.97,15.726129032258063,15.97,15.97
2020-10-14,9.716432318992656,0.0,0,9.2,7.7,11.7,2.3,0.0,16.6,35.2,1020.1,0,3.999999999999999,1,0,1,14.423333333333334,14.423333333333334,14.228064516129033,14.423333333333334,14.423333333333334
2020-10-15,9.715739769150051,0.0,0,8.2,6.5,10.9,1.8,0.0,15.5,37.0,1024.5,0,4.4,1,0,1,19.05,19.05,18.666129032258063,19.05,19.05
2020-10-16,9.71504721930745,0.0,0,8.1,5.5,11.4,1.0,0.0,9.9,24.1,1024.9,0,5.9,1,0,1,15.633333333333333,15.633333333333333,15.419354838709678,15.633333333333333,15.633333333333333
2020-10-17,9.714354669464848,0.0,0,8.8,7.5,11.2,0.0,0.0,7.9,18.5,1022.8,0,3.6999999999999993,0,0,1,19.0,19.0,18.783870967741933,19.0,19.0
2020-10-18,9.713662119622246,0.0,0,8.6,6.1,11.7,0.0,0.0,6.1,16.7,1023.9,0,5.6,0,0,1,19.2,19.2,19.058064516129036,19.2,19.2
2020-10-19,9.712969569779643,0.0,0,10.1,7.5,13.0,0.0,0.0,12.5,33.3,1016.2,0,5.5,0,0,0,13.3,13.3,13.283870967741937,13.3,13.3
2020-10-20,9.71227701993704,0.0,0,13.6,11.0,16.2,1.5,0.0,17.1,37.0,1002.2,0,5.199999999999999,1,0,0,17.266666666666666,17.266666666666666,17.148387096774194,17.266666666666666,17.266666666666666
2020-10-21,9.711584470094438,0.0,0,13.5,12.5,14.2,4.3,0.0,14.4,35.2,997.2,0,1.6999999999999993,1,0,0,11.966666666666669,11.966666666666669,11.80935483870968,11.966666666666669,11.966666666666669
2020-10-22,9.710891920251836,0.0,0,12.3,10.0,15.0,13.5,0.0,16.6,37.0,1008.0,0,5.0,1,0,0,13.36,13.36,13.205483870967742,13.36,13.36
2020-10-23,9.710199370409237,0.0,0,11.2,8.1,13.8,0.0,0.0,12.7,33.3,1008.7,0,5.700000000000001,0,0,0,9.64,9.64,9.585806451612903,9.64,9.64
2020-10-24,9.70950682056663,0.0,0,11.5,7.2,14.7,0.0,0.0,21.1,51.8,1003.1,0,7.499999999999999,0,0,0,8.533333333333333,8.533333333333333,8.428064516129032,8.533333333333333,8.533333333333333
2020-10-25,9.70881427072403,0.0,0,9.8,8.0,12.2,20.8,0.0,17.0,37.0,996.3,0,4.199999999999999,1,0,0,,,,,
2020-10-26,9.708121720881428,0.0,0,8.4,6.3,11.6,0.8,0.0,14.4,37.0,997.4,0,5.3,1,0,0,12.49,12.49,12.326451612903226,12.49,12.49
2020-10-27,9.707429171038823,0.0,0,8.6,6.2,11.4,0.5,0.0,16.1,35.2,998.3,0,5.2,1,0,0,12.273333333333335,12.273333333333335,12.151612903225807,12.273333333333335,12.273333333333335
2020-10-28,9.706736621196224,0.0,0,8.7,7.5,11.0,1.3,0.0,19.8,44.5,1002.7,0,3.5,1,0,0,13.033333333333331,13.033333333333331,12.94516129032258,13.033333333333331,13.033333333333331
2020-10-29,9.70604407135362,0.0,0,10.4,7.2,13.6,1.8,0.0,20.1,40.8,1011.9,0,6.4,1,0,0,11.2,11.2,11.07967741935484,11.2,11.2
2020-10-30,9.705351521511018,0.0,0,14.2,13.3,15.4,3.3,0.0,22.3,46.3,1016.2,0,2.1,1,0,0,10.116666666666667,10.116666666666667,9.973225806451614,10.116666666666667,10.116666666666667
2020-10-31,9.704658971668415,0.0,0,12.1,9.5,13.6,0.3,0.0,20.1,48.2,1012.1,0,4.1,1,0,0,7.08,7.08,7.012903225806451,7.08,7.08
2020-11-01,9.703966421825813,0.0,0,13.6,9.5,16.4,7.1,0.0,26.5,61.1,1003.6,0,6.899999999999999,1,0,0,10.496666666666668,10.496666666666668,10.52258064516129,10.496666666666668,10.496666666666668
2020-11-02,9.70327387198321,0.0,0,13.0,6.9,16.5,0.5,0.0,31.4,66.7,1005.4,0,9.6,1,0,0,8.626666666666667,8.626666666666667,8.543225806451614,8.626666666666667,8.626666666666667
